name,name_ingles,level,flavour,description,details,page,somatic,verbal,material,cost,gp,ritual,concentration,abjuracion,conjuracion,adivinacion,encantamiento,evocacion,ilusionismo,nigromancia,transmutacion,como_usar,Clase del Hechizo
Mansión magnífica de Mordenkainen,Mordenkainen's Magnificent Mansion,7,Un hogar fuera del mundo.,"Conjuras una puerta brillante a tu alcance que dura la duración del hechizo. Mide 1,50 m / 5 pies de ancho y 3 m / 10 pies de alto y conduce a una vivienda extradimensional. Tú y criaturas designadas al lanzar el hechizo pueden entrar mientras la puerta esté abierta. Puede abrirse o cerrarse sin acción si está a menos de 9 m / 30 pies y es imperceptible cuando está cerrada.
La vivienda tiene un vestíbulo y varias cámaras, con un máximo de 50 cubos contiguos de 3 m / 10 pies cada uno. Está amueblada y decorada a tu gusto, con comida para un banquete de nueve platos para 100 personas.
Cien sirvientes casi transparentes realizan tareas humanas normales siguiendo tus órdenes, pero no pueden atacar ni salir de la vivienda. Al terminar el hechizo, todo lo que quede dentro es expulsado a los espacios desocupados más cercanos a la puerta.","24 horas
90 m / 300 f / 60 cas
1 min",309 MdJ*,TRUE,TRUE,TRUE,15 po,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Directo,"Bardo, Mago"
Manto del cruzado,Crusader's Mantle,3,Un escudo de fe te protege.,"Irradias un aura mágica en una emanación de 9 m / 30 pies. Mientras permanezcáis dentro, tus aliados y tú causaréis 1d4 de daño radiante adicional cuando acertéis con un arma o un ataque sin armas.  ","1 min
Lanzador
Acción",309 MdJ,FALSE,TRUE,FALSE,~,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Directo,Paladín
Marca del cazador,Hunter's Mark,1,Marcas a una criatura para daño adicional.,"Marcas mágicamente a una criatura que puedas ver dentro del alcance como tu presa. Hasta que el conjuro termine, infliges 1d6 de daño de fuerza adicional al objetivo siempre que le aciertes con una tirada de ataque. También tendrás ventaja en cualquier prueba de Sabiduría (Percepción o Supervivencia) que realices para buscarlo.
Si los puntos de golpe del objetivo se reducen a 0 antes de que el conjuro termine, puedes emplear una acción adicional para transferir la marca a una nueva criatura que puedas ver dentro del alcance.
Con un espacio de conjuro de nivel superior. Tu concentración puede durar más si usas un espacio de conjuro de nivel 3 o 4 (hasta 8 horas) o 5 o más (hasta 24 horas).
","Hasta 1 hora
27 m / 90 f / 18 cas
Acción adicional",310 MdJ,FALSE,TRUE,FALSE,~,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Directo,Explorador
Marchitar,Blight,4,La vida se marchita.,"Una criatura a la que puedas ver dentro del alcance deberá hacer una tirada de salvación de Constitución; sufrirá 8d8 de daño necrótico si la falla o la mitad del daño si la supera. Las criaturas de tipo 'planta' fallan automáticamente la tirada.
Como alternativa, haz objetivo a una planta no mágica que no sea una criatura, como un árbol o un arbusto. No hará una tirada de salvación: simplemente se marchitará y morirá.
Con un espacio de conjuro de nivel superior. El daño aumenta en 1d8 por cada nivel por encima de 4 que tenga el espacio.
","Instant.
9 m / 30 f / 6 cas
Acción",310 MdJ,TRUE,TRUE,FALSE,~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TdS Con.,"Druida, Brujo, Hechicero, Mago"
Mastín fiel de Mordenkainen,Mordenkainen's Faithful Hound,4,Un guardián que nunca duerme.,"Conjuras un perro guardián en un espacio sin ocupar que puedas ver dentro del alcance. El perro permanece hasta que el conjuro termine o hasta que os alejéis a más de 90 m / 300 pies.
Solo tú puedes verlo y es intangible e invulnerable. Cuando una criatura Pequeña o de mayor tamaño se acerque a 9 m / 30 pies o menos de él sin decir la contraseña que especifiques al lanzar el conjuro, el mastín empezará a ladrar ruidosamente. Además, tiene visión verdadera hasta 9 m / 30 pies.
Al principio de cada uno de tus turnos, el mastín tratará de morder a un enemigo que esté a 1,5 m / 5 pies o menos de él. Ese enemigo deberá superar una tirada de salvación de Destreza o sufrirá 4d8 de daño de fuerza.
En tus siguientes turnos, puedes usar una acción de magia para mover el mastín hasta 9 m / 30 pies.
","8 horas
9 m / 30 f / 6 cas
Acción",310 MdJ,TRUE,TRUE,TRUE,~,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Directo,Mago
Mensaje,Message,Truco,Palabras que viajan.,"Apuntas a una criatura dentro del alcance y susurras un mensaje. El objetivo (y solo él) escucha el mensaje y puede responder con un susurro que solo tú puedes oír.
Puedes lanzar este conjuro a través de objetos sólidos si conoces al objetivo y sabes que está más allá de la barrera. Un silencio mágico, 30 cm de piedra, metal o madera, o una fina lámina de plomo bloquean el conjuro.","1 asalto
36 m / 120 f / 24 cas
Acción",310 MdJ*,TRUE,FALSE,TRUE,~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Directo,"Bardo, Druida, Hechicero, Mago"
Mensajero animal,Animal Messenger,2,Un mensajero fiel.,"Una bestia Diminuta que puedas ver debe superar una tirada de salvación de Carisma o entregará un mensaje por ti (si su Desafío no es 0, lo supera automáticamente). Indicas un lugar que hayas visitado y un destinatario general ('guardia de la ciudad' o 'enano pelirrojo con sombrero puntiagudo') y un mensaje de hasta 25 palabras. La bestia viaja unos 40 km / 25 millas por 24 horas, o 80 km / 50 millas si puede volar. Al llegar, entrega el mensaje imitando tu comunicación. Si no llega antes de que termine el conjuro, el mensaje se pierde y la bestia regresa al punto de lanzamiento. En niveles superiores, la duración aumenta 48 h por cada nivel de espacio de conjuro superior a 2.","24 horas
9 m / 30 f / 6 cas
Acción o ritual",310 MdJ*,TRUE,TRUE,TRUE,~,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TdS Car.,"Bardo, Druida, Explorador"
Mente en blanco,Mind Blank,8,La mente queda sellada.,"Hasta que el conjuro termina, una criatura voluntaria que tocas es inmune al daño psíquico, a cualquier efecto que sentiría sus emociones o sus verdaderos pensamientos, a conjuros de adivinación y al estado hechizado. El conjuro ignora incluso el conjuro Deseo y los conjuros o efectos de poder similar que se usan para afectar la mente del objetivo o para conseguir información sobre él.","24 horas
Toque
Acción",310 MdJ,TRUE,TRUE,FALSE,~,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Directo,"Bardo, Mago"
Moldear la piedra,Stone Shape,4,La piedra toma forma.,"Tocas un objeto de piedra de tamaño Mediano o más pequeño, o una sección de piedra que no mida más de 1,5 m / 5 pies en cualquier dimensión, y lo moldeas como desees. Por ejemplo, podrías convertir una piedra grande en un arma, una estatua o un cofre, o crear un pasaje pequeño a través de una pared con un grosor de 1,5 m / 5 pies. También podrías transformar una puerta de piedra o su marco para dejarla sellada. El objeto que crees puede tener hasta dos bisagras y un pestillo, pero no es posible dotarlo de detalles mecánicos más precisos.
","Instant.
Toque
Acción",311 MdJ,TRUE,TRUE,TRUE,~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Directo,"Druida, Clerigo, Mago"
Mover la tierra,Move Earttyh,6,La tierra se desplaza.,"Elige un área de terreno de hasta 12 m / 40 pies de lado dentro del alcance. Remodelas tierra, arena o arcilla elevando o bajando la superficie, creando zanjas, pilares o paredes, hasta la mitad de la dimensión del área. Los cambios tardan 10 minutos en completarse y no dañan ni atrapan criaturas. Cada 10 minutos de concentración, puedes elegir una nueva área dentro del alcance. No afecta piedra natural ni construcciones sólidas; rocas o estructuras se mueven si es necesario y podrían colapsar. La tierra movida transporta plantas, pero no altera su crecimiento.
","2 horas
36 m / 120 f / 24 cas
Acción",311 MdJ*,TRUE,TRUE,TRUE,~,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Directo,"Druida, Hechicero, Mago"
Muro de espinas,Wall of Thorns,6,Un muro vivo y hostil.,"Creas una pared de zarzas con espinas dentro del alcance sobre una superficie sólida, dura toda la duración. Puede ser recta de hasta 18 m / 60 pies de largo, 3 m / 10 pies de alto y 1,5 m / 5 pies de espesor, o un círculo de 6 m / 20 pies de diámetro, 6 m / 20 pies de alto y 1,5 m / 5 pies de espesor, bloqueando la línea de visión. Al aparecer, cada criatura en el área realiza una tirada de salvación de Destreza, recibiendo 7d8 daño perforante si falla o la mitad si tiene éxito. Moverse a través de la pared cuesta 4 pies de movimiento por cada pie recorrido y la primera vez que una criatura entra o termina su turno allí hace otra tirada de Destreza, recibiendo el mismo daño. Solo se realiza una tirada por criatura por turno. Con ranura de nivel superior, el daño aumenta 1d8 por nivel por encima de 6.
","10 min
36 m / 120 f / 24 cas
Acción",311 MdJ*,TRUE,TRUE,TRUE,~,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Directo,Druida
Muro de fuego,Wall of Fire,4,Fuego que no deja pasar.,"Creas un muro de fuego sobre una superficie sólida dentro del alcance, que dura toda la duración. Puede ser recto de hasta 18 m / 60 pies de largo, 6 m / 20 pies de alto y 30 cm / 1 pie de grosor, o anillado de hasta 6 m / 20 pies de diámetro, 6 m / 20 pies de alto y 30 cm / 1 pie de grosor. Al aparecer, cada criatura en el área realiza una tirada de salvación de Destreza, recibiendo 5d8 daño de fuego si falla o la mitad si tiene éxito. Un lado del muro, elegido por ti, inflige 5d8 daño de fuego a cualquier criatura que entre, termine su turno a 3 m / 10 pies o menos de ese lado o dentro del muro; el otro lado no inflige daño. Con ranura de nivel superior, el daño aumenta 1d8 por nivel por encima de 4.
","1 min
36 m / 120 f / 24 cas
Acción",311 MdJ*,TRUE,TRUE,TRUE,~,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Directo,"Druida, Hechicero, Mago"
Muro de fuerza,Wall of Force,5,Nada puede atravesarlo ni romperlo.,"Creas un muro de fuerza invisible en un punto que puedas ver dentro del alcance; adopta la orientación que elijas, puede ser horizontal, vertical, en ángulo, flotar o apoyarse en una superficie. Puedes darle forma de cúpula semiesférica o globo de hasta 3 m / 10 pies de radio, o una superficie plana de hasta 10 paneles de 3 m / 10 pies por 3 m / 10 pies, cada panel adyacente a otro. El muro tiene 6 mm / 0,2 pies de grosor y dura mientras mantengas el conjuro. Si aparece atravesando el espacio de una criatura, esta es empujada al lado que elijas. Nada puede atravesarlo físicamente; es inmune a todo daño y no puede disiparse con magia, pero un conjuro desintegrar lo destruye. El muro se extiende al Plano Etéreo e impide el viaje etéreo a través de él.
","10 min
36 m / 120 f / 24 cas
Acción",312 MdJ*,TRUE,TRUE,TRUE,~,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Directo,Mago
Muro de hielo,Wall of Ice,6,El hielo prohibe.,"Creas un muro de hielo sobre una superficie sólida dentro del alcance, con forma de cúpula o globo de hasta 3 m / 10 pies de radio, o una superficie plana de hasta 10 paneles cuadrados de 3 m / 10 pies cada uno, adyacentes entre sí. El muro tiene 30 cm / 1 pie de grosor y dura mientras mantengas el conjuro. Al aparecer, si atraviesa el espacio de una criatura, esta es empujada al lado que elijas y hace salvación de Destreza; sufre 10d6 de daño de frío si falla o la mitad si tiene éxito. El muro es un objeto con CA 12, 30 PG por sección de 3 m / 10 pies, inmunidad a frío, psíquico y veneno, y vulnerabilidad al fuego. Si una sección llega a 0 PG, se destruye y deja una capa de aire gélido; cualquier criatura que la cruce por primera vez en un turno hace salvación de Constitución, sufriendo 5d6 de daño de frío o la mitad si tiene éxito. Con un espacio de nivel superior, el daño al aparecer aumenta 2d6 y el de la capa de aire gélido aumenta 1d6 por cada nivel por encima de 6.
","10 min
36 m / 120 f / 24 cas
Acción",312 MdJ*,TRUE,TRUE,TRUE,~,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Directo,Mago
Muro de piedra,Wall of Stone,5,La roca se alza.,"Creas un muro no mágico de piedra sólida en un punto dentro del alcance, compuesto por diez paneles de 3 m x×3 m / 10 x 10 pies y 15 cm / 6 pulgadas de grosor, o paneles de 3 m x 6 m / 10 x 20 pies con 7,5 cm / 3 pulgadas de grosor. Los paneles deben estar contiguos y fusionarse con piedra existente; el muro puede formar rampas o puentes. Si aparece sobre una criatura, la empujas a un lado; si queda rodeada, puede hacer salvación de Destreza para escapar usando su reacción. Cada panel tiene CA 15, 30 PG / 2,5 cm de grosor, inmune a veneno y psíquico; 0 PG destruye el panel y puede colapsar paneles conectados. Manteniendo concentración todo el tiempo, el muro se vuelve permanente; de lo contrario, desaparece al finalizar el conjuro.
","10 min
36 m / 120 f / 24 cas
Acción",312 MdJ*,TRUE,TRUE,TRUE,~,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Directo,"Druida, Hechicero, Mago"
Muro de viento,Wind Wall,3,Muro de viento.,"Creas un muro de viento intenso en un punto dentro del alcance, de hasta 15 m / 50 pies de largo, 4,5 m / 15 pies de alto y 30 cm / 1 pie de grosor, con la forma que quieras mientras siga el suelo. Dura hasta que termine el conjuro. Al aparecer, las criaturas en el área hacen salvación de Fuerza; fallar recibe 4d8 de daño contundente, éxito la mitad. El muro dispersa niebla, humo y gases; criaturas voladoras Pequeñas o menores, formas gaseosas y proyectiles ligeros no lo atraviesan; materiales sueltos se elevan y proyectiles ordinarios fallan automáticamente. Proyectiles grandes como pedruscos o de asedio no se ven afectados.
","1 min
36 m / 120 f / 24 cas
Acción",312 MdJ*,TRUE,TRUE,TRUE,~,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"TdS Fue,","Druida, Explorador"
Muro prismático,Prismatic Wall,9,Todos los colores del final.,"Un muro de luz multicolor aparece en una pared opaca (hasta 27 m de largo, 9 m de alto y 2,5 cm de grosor) o como esfera de hasta 9 m de diámetro, centrado en un punto que veas dentro del alcance. Permanece mientras dure el conjuro. Si atraviesa el espacio de una criatura al lanzarlo, el conjuro falla.
El muro emite luz brillante en 30 m / 100 pies y luz tenue en 30 m adicionales. Tú y criaturas designadas al lanzarlo podéis atravesarlo sin daño. Otras criaturas que se acerquen a 6 m / 20 pies o inicien su turno ahí deben superar una tirada de salvación de Constitución o quedar cegadas 1 minuto.
El muro tiene siete capas de colores, que se cruzan capa por capa. Cada capa requiere una tirada de salvación de Destreza al intentar atravesarla y puede destruirse de manera específica:
(Revisar la tabla en el MdJ).
","10 mins
18 m / 60 f / 12 cas
Acción",313 MdJ*,TRUE,TRUE,FALSE,~,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Directo,"Bardo, Mago"
Nube aniquiladora,Cloudkill,5,Una nube que destruye.,"Creas una esfera de una niebla amarillo-verdosa de 6 m / 20 pies de radio centrada en un punto dentro del alcance. La niebla dura hasta que el conjuro termine o hasta que la disperse un viento intenso (por ejemplo, el que crea ráfaga de viento), lo que pondrá fin al conjuro. La zona que ocupa está muy oscura.
Todas las criaturas situadas en la esfera hacen una tirada de salvación de Constitución; sufrirán 5d8 de daño de veneno si la fallan o la mitad del daño si la superan. Una criatura también deberá hacer esta tirada cuando la esfera entre en su espacio o cuando la criatura entre en la esfera o termine su turno en ella. Una criatura solo hace esta tirada una vez por turno. La esfera se aleja de ti 3 m / 10 pies al principio de cada uno de tus turnos.
Con un espacio de conjuro de nivel superior. El daño aumenta en 1d8 por cada nivel por encima de 5 que tenga el espacio.
","Hasta 10 min
36 m / 120 f / 24 cas
Acción",313 MdJ,TRUE,TRUE,FALSE,~,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Directo,"Hechicero, Mago"
Nube apestosa,Strinking Cloud,3,El aire se vuelve irrespirable.,"Creas una esfera de gas nauseabundo y amarillento de 6 m / 20 pies de radio centrada en un punto dentro del alcance. La nube está muy oscura y permanece en el aire hasta que el conjuro termine o hasta que la disperse un viento fuerte (por ejemplo, el que crea ráfaga de viento).
Todas las criaturas que comiencen su turno en la esfera deberán superar una tirada de salvación de Constitución o tendrán el estado de envenenadas hasta el final del turno actual. Mientras estén envenenadas de esta forma, no podrán realizar acciones ni acciones adicionales.","1 min
27 m / 90 f / 18 cas
Acción",314 MdJ,TRUE,TRUE,TRUE,~,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Directo,"Bardo, Hechicero, Mago"
